año;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2014;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1202.03;33656.75
2014;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5858.09;164026.45
2014;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4228.61;118401.12
2014;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1927.09;53958.59
2014;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2322.56;65031.62
2014;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3835.18;107385.15
2014;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2658.79;74446.17
2014;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1513.81;42386.64
2014;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;891.47;24961.27
2014;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13022.88;364640.59
2014;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3057.94;85622.42
2014;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;417.86;11700.14
2014;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5940.29;166328.02
2015;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8029.02;224812.66
2015;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;64560.55;1807695.33
2015;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1339.64;37509.84
2015;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3852.77;107877.44
2015;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1642.69;45995.28
2015;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12899.98;361199.5
2015;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3677.71;102975.76
2015;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4390.41;122931.5
2015;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2081.23;58274.51
2015;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2436.92;68233.65
2015;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1133.84;31747.51
2015;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1219.01;34132.26
2015;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5926.42;165939.88
2015;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4282.27;119903.54
2015;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1956.44;54780.28
2015;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2356.28;65975.75
2015;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3889.56;108907.56
2015;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2689.92;75317.72
2015;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1534.63;42969.55
2015;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;917.31;25684.6
2015;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13131.75;367688.89
2015;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3091.08;86550.31
2015;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;429.64;12029.8
2015;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6018.4;168515.07
2016;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8041.79;225170.02
2016;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;65262.75;1827356.98
2016;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1352.41;37867.36
2016;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3894.97;109059.07
2016;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1673.24;46850.73
2016;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13040.59;365136.43
2016;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3713.35;103973.68
2016;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4433.85;124147.77
2016;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2100.51;58814.15
2016;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2466.25;69055.13
2016;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1144.2;32037.63
2016;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1236.08;34610.38
2016;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5993.98;167831.48
2016;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4335.32;121389.02
2016;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1985.33;55589.24
2016;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2389.74;66912.7
2016;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3943.56;110419.68
2016;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2720.97;76187.03
2016;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1555.39;43550.93
2016;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;943.15;26408.33
2016;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13240.45;370732.54
2016;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3124.43;87483.99
2016;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;441.46;12360.88
2016;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6096.22;170694.19
2017;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8053.89;225509.05
2017;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;65955.93;1846766.13
2017;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1365.08;38222.24
2017;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3936.9;110233.15
2017;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1703.64;47701.8
2017;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13180.81;369062.73
2017;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3748.68;104963.05
2017;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4477.1;125358.93
2017;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2119.56;59347.55
2017;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2495.42;69871.75
2017;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1154.47;32325.26
2017;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1253.22;35090.07
2017;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6060.8;169702.4
2017;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4387.85;122859.68
2017;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2013.79;56386.18
2017;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2422.94;67842.28
2017;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3997.25;111922.97
2017;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2751.93;77053.99
2017;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1576.1;44130.86
2017;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;969.04;27133.1
2017;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13348.74;373764.71
2017;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3157.94;88422.42
2017;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;453.34;12693.46
2017;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6173.74;172864.64
2018;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8065.24;225826.66
2018;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;66639.46;1865904.77
2018;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1377.63;38573.71
2018;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3978.39;111394.96
2018;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1733.84;48547.52
2018;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13320.44;372972.33
2018;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3783.54;105939.23
2018;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4520.08;126562.28
2018;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2138.29;59871.99
2018;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2524.35;70681.7
2018;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1164.65;32610.2
2018;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1270.37;35570.22
2018;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6126.77;171549.56
2018;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4439.71;124311.9
2018;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2041.8;57170.3
2018;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2455.83;68763.37
2018;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4050.48;113413.53
2018;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2782.76;77917.29
2018;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1596.73;44708.54
2018;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;994.95;27858.5
2018;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13456.34;376777.62
2018;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3191.51;89362.34
2018;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;465.25;13027.06
2018;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6250.8;175022.39
2019;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8075.72;226120.06
2019;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;67312.76;1884757.4
2019;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1390.03;38920.75
2019;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4019.3;112540.45
2019;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1763.83;49387.15
2019;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13459.27;376859.55
2019;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3817.8;106898.29
2019;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4562.7;127755.58
2019;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2156.61;60385.07
2019;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2552.97;71483.22
2019;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1174.71;32891.9
2019;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1287.49;36049.73
2019;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6191.8;173370.32
2019;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4490.78;125741.83
2019;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2069.31;57940.81
2019;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2488.39;69675.02
2019;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4103.14;114887.99
2019;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2813.38;78774.68
2019;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1617.26;45283.24
2019;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1020.86;28584.16
2019;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13563.02;379764.45
2019;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3225.01;90300.31
2019;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;477.21;13361.85
2019;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6327.25;177163.0
2020;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8085.22;226386.29
2020;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;67975.41;1903311.53
2020;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1402.23;39262.3
2020;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4059.49;113665.75
2020;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1793.57;50219.96
2020;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13597.1;380718.72
2020;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3851.3;107836.27
2020;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4604.87;128936.22
2020;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2174.45;60884.46
2020;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2581.24;72274.62
2020;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1184.65;33170.09
2020;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1304.55;36527.28
2020;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6255.78;175161.77
2020;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4540.94;127146.26
2020;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2096.32;58697.09
2020;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2520.59;70576.57
2020;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4155.1;116342.94
2020;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2843.74;79624.83
2020;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1637.64;45854.06
2020;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1046.77;29309.56
2020;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13668.55;382719.46
2020;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3258.33;91233.24
2020;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;489.19;13697.43
2020;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;6402.94;179282.46
2021;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8093.61;226621.09
2021;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;68628.22;1921590.05
2021;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1414.22;39598.09
2021;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4098.94;114770.38
2021;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1823.09;51046.45
2021;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;13733.81;384546.82
2021;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3884.0;108752.13
2021;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4646.56;130103.66
2021;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2191.78;61369.98
2021;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2609.13;73055.7
2021;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1194.45;33444.57
2021;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1321.51;37002.24
2021;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5204.58;145728.27
2021;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4590.25;128527.11
2021;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2122.85;59439.93
